"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
"500721710","8",66523,"2810004N23Rik","RIKEN cDNA 2810004N23 gene"
"500721711","8",14712,"Gnpat","glyceronephosphate O-acyltransferase"
"500721712","8",102058,"Exoc8","exocyst complex component 8"
"500721713","8",244666,"Sprtn","SprT-like N-terminal domain"
"500721714","8",112405,"Egln1","egl-9 family hypoxia-inducible factor 1"
"500721716","8",53424,"Tsnax","translin-associated factor X"
"500721717","8",244667,"Disc1","disrupted in schizophrenia 1"
"500721720","8",244668,"Sipa1l2","signal-induced proliferation-associated 1 like 2"
"500721723","8",74393,"Map10","microtubule-associated protein 10"
"500721726","8",66566,"Ntpcr","nucleoside-triphosphatase, cancer-related"
"500721727","8",270109,"Pcnxl2","pecanex-like 2 (Drosophila)"
"500721731","8",234878,"BC021891","cDNA sequence BC021891"
"500721734","8",16525,"Kcnk1","potassium channel, subfamily K, member 1"
"500721735","8",210027,"Slc35f3","solute carrier family 35, member F3"
"500721738","8",67892,"Coa6","cytochrome c oxidase assembly factor 6"
"500721742","8",270110,"Irf2bp2","interferon regulatory factor 2 binding protein 2"
"500721747","8",67952,"Tomm20","translocase of outer mitochondrial membrane 20 homolog (yeast)"
"500721749","8",52202,"Rbm34","RNA binding motif protein 34"
"500721753","8",93742,"Pard3","par-3 family cell polarity regulator"
"500721761","8",18186,"Nrp1","neuropilin 1"
"500721762","8",100316680,"Mir1903","microRNA 1903"
"500721765","8",16412,"Itgb1","integrin beta 1 (fibronectin receptor beta)"
"500721767","8",74703,"Ccdc7","coiled-coil domain containing 7"
"500721768","8",75453,"1700008F21Rik","RIKEN cDNA 1700008F21 gene"
"500721769","8",72139,"2610044O15Rik8","RIKEN cDNA 2610044O15 gene"
"500721775","9",114673,"4930433N12Rik","RIKEN cDNA 4930433N12 gene"
"500721777","9",404381,"Olfr369-ps1","olfactory receptor 369, pseudogene 1"
"500721778","9",67667,"Alkbh8","alkB, alkylation repair homolog 8 (E. coli)"
"500721779","9",244672,"Cwf19l2","CWF19-like 2, cell cycle control (S. pombe)"
"500721782","9",234889,"Gucy1a2","guanylate cyclase 1, soluble, alpha 2"
"500721784","9",67618,"Aasdhppt","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
"500721785","9",69149,"Kbtbd3","kelch repeat and BTB (POZ) domain containing 3"
"500721786","9",78100,"Msantd4","Myb/SANT-like DNA-binding domain containing 4 with coiled-coils"
"500721787","9",14802,"Gria4","glutamate receptor, ionotropic, AMPA4 (alpha 4)"
"500721793","9",12362,"Casp1","caspase 1"
"500721794","9",12363,"Casp4","caspase 4, apoptosis-related cysteine peptidase"
"500721795","9",12364,"Casp12","caspase 12"
"500721799","9",71785,"Pdgfd","platelet-derived growth factor, D polypeptide"
"500721803","9",110350,"Dync2h1","dynein cytoplasmic 2 heavy chain 1"
"500721804","9",76863,"Dcun1d5","DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)"
"500721821","9",71929,"Tmem123","transmembrane protein 123"
"500721824","9",11797,"Birc2","baculoviral IAP repeat-containing 2"
"500721825","9",11796,"Birc3","baculoviral IAP repeat-containing 3"
"500721826","9",22601,"Yap1","yes-associated protein 1"
"500721827","9",234912,"9230110C19Rik","RIKEN cDNA 9230110C19 gene"
"500721828","9",234915,"AK129341","cDNA sequence AK129341"
"500721831","9",76669,"1700128F08Rik","RIKEN cDNA 1700128F08 gene"
"500721833","9",22068,"Trpc6","transient receptor potential cation channel, subfamily C, member 6"
"500721835","9",18667,"Pgr","progesterone receptor"
"500721836","9",71544,"Arhgap42","Rho GTPase activating protein 42"
"500721838","9",244682,"Cntn5","contactin 5"
"500721850","9",78219,"4930568E12Rik","RIKEN cDNA 4930568E12 gene"
"500721851","9",77532,"Jrkl","Jrk-like"
"500721852","9",66396,"Ccdc82","coiled-coil domain containing 82"
"500721853","9",270118,"Maml2","mastermind like 2 (Drosophila)"
"500721854","9",18689,"Phxr4","per-hexamer repeat gene 4"
"500721858","9",77116,"Mtmr2","myotubularin related protein 2"
"500721859","9",74360,"Cep57","centrosomal protein 57"
"500721860","9",72826,"Fam76b","family with sequence similarity 76, member B"
"500721862","9",76412,"1700019J19Rik","RIKEN cDNA 1700019J19 gene"
"500721865","9",75747,"Sesn3","sestrin 3"
"500721866","9",71946,"Endod1","endonuclease domain containing 1"
"500721868","9",547035,"Kdm4dl","lysine (K)-specific demethylase 4D-like"
"500721869","9",244694,"Kdm4d","lysine (K)-specific demethylase 4D"
"500721870","9",66070,"Cwc15","CWC15 homolog (S. cerevisiae)"
"500721871","9",75723,"Amotl1","angiomotin-like 1"
"500721876","9",330890,"Piwil4","piwi-like RNA-mediated gene silencing 4"
"500721880","9",14345,"Fut4","fucosyltransferase 4"
"500721882","9",56503,"Ankrd49","ankyrin repeat domain 49"
"500721883","9",17535,"Mre11a","meiotic recombination 11 homolog A (S. cerevisiae)"
"500721884","9",100040259,"Mif-ps6","macrophage migration inhibitory factor, pseudogene 6"
"500721885","9",14608,"Gpr83","G protein-coupled receptor 83"
"500721888","9",55991,"Panx1","pannexin 1"
"500721889","9",244698,"Hephl1","hephaestin-like 1"
"500721892","9",69137,"Vstm5","V-set and transmembrane domain containing 5"
"500721893","9",234959,"Med17","mediator complex subunit 17"
"500721894","9",70984,"4931406C07Rik","RIKEN cDNA 4931406C07 gene"
"500721895","9",75316,"Taf1d","TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D"
"500721897","9",319675,"Cep295","centrosomal protein 295"
"500721902","9",170748,"Smco4","single-pass membrane protein with coiled-coil domains 4"
"500721905","9",234964,"Ccdc67","coiled-coil domain containing 67"
"500721911","9",234967,"Slc36a4","solute carrier family 36 (proton/amino acid symporter), member 4"
"500721913","9",270120,"Fat3","FAT tumor suppressor homolog 3 (Drosophila)"
"500721921","9",66917,"Chordc1","cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1"
"500721923","9",72560,"Naalad2","N-acetylated alpha-linked acidic dipeptidase 2"
"500721925","9",546118,"Ubtfl1","upstream binding transcription factor, RNA polymerase I-like 1"
"500721928","9",72230,"Zfp558","zinc finger protein 558"
"500721937","9",404431,"Olfr831-ps1","olfactory receptor 831, pseudogene 1"
"500721963","9",244713,"Zfp317","zinc finger protein 317"
"500721964","9",257963,"Olfr857","olfactory receptor 857"
"500721965","9",624341,"Olfr856-ps1","olfactory receptor 856, pseudogene 1"
"500721971","9",404437,"Olfr861-ps1","olfactory receptor 861, pseudogene 1"
"500721987","9",18315,"Olfr18","olfactory receptor 18"
"500721988","9",434377,"Zfp560","zinc finger protein 560"
"500721990","9",22688,"Zfp26","zinc finger protein 26"
"500721991","9",235028,"Zfp426","zinc finger protein 426"
"500721992","9",77519,"Zfp266","zinc finger protein 266"
"500721993","9",244721,"Zfp846","zinc finger protein 846"
"500721995","9",66662,"Fbxl12os","F-box and leucine-rich repeat protein 12, opposite strand"
"500721996","9",30843,"Fbxl12","F-box and leucine-rich repeat protein 12"
"500721997","9",66177,"Ubl5","ubiquitin-like 5"
"500721998","9",23988,"Pin1","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1"
"500721999","9",244723,"Olfm2","olfactomedin 2"
"500722002","9",53867,"Col5a3","collagen, type V, alpha 3"
"500722005","9",319278,"A230050P20Rik","RIKEN cDNA A230050P20 gene"
"500722006","9",70726,"Angptl6","angiopoietin-like 6"
"500722007","9",235036,"Ppan","peter pan homolog (Drosophila)"
"500722008","9",53356,"Eif3g","eukaryotic translation initiation factor 3, subunit G"
"500722009","9",13433,"Dnmt1","DNA methyltransferase (cytosine-5) 1"
"500722011","9",14739,"S1pr2","sphingosine-1-phosphate receptor 2"
"500722012","9",66163,"Mrpl4","mitochondrial ribosomal protein L4"
"500722013","9",15894,"Icam1","intercellular adhesion molecule 1"
"500722014","9",78369,"Icam4","intercellular adhesion molecule 4, Landsteiner-Wiener blood group"
"500722015","9",15898,"Icam5","intercellular adhesion molecule 5, telencephalin"
"500722018","9",100009600,"Zglp1","zinc finger, GATA-like protein 1"
"500722019","9",100568458,"Raver1-fdx1l","Raver1-Fdx1l readthrough"
"500722020","9",68165,"Fdx1l","ferredoxin 1-like"
"500722021","9",71766,"Raver1","ribonucleoprotein, PTB-binding 1"
"500722023","9",54721,"Tyk2","tyrosine kinase 2"
"500722024","9",12539,"Cdc37","cell division cycle 37"
"500722028","9",18577,"Pde4a","phosphodiesterase 4A, cAMP specific"
"500722029","9",50868,"Keap1","kelch-like ECH-associated protein 1"
"500722030","9",94226,"S1pr5","sphingosine-1-phosphate receptor 5"
"500722031","9",235040,"Atg4d","autophagy related 4D, cysteine peptidase"
"500722032","9",215194,"Kri1","KRI1 homolog (S. cerevisiae)"
"500722033","9",12581,"Cdkn2d","cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)"
"500722034","9",11768,"Ap1m2","adaptor protein complex AP-1, mu 2 subunit"
"500722036","9",68682,"Slc44a2","solute carrier family 44, member 2"
"500722038","9",16201,"Ilf3","interleukin enhancer binding factor 3"
"500722040","9",60507,"Qtrt1","queuine tRNA-ribosyltransferase 1"
"500722041","9",13430,"Dnm2","dynamin 2"
"500722043","9",17083,"Tmed1","transmembrane emp24 domain containing 1"
"500722044","9",382062,"AB124611","cDNA sequence AB124611"
"500722045","9",59035,"Carm1","coactivator-associated arginine methyltransferase 1"
"500722047","9",74766,"Yipf2","Yip1 domain family, member 2"
"500722048","9",69773,"1810026J23Rik","RIKEN cDNA 1810026J23 gene"
"500722052","9",20586,"Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"500722054","9",16835,"Ldlr","low density lipoprotein receptor"
"500722055","9",67629,"Spc24","SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
"500722056","9",235041,"Kank2","KN motif and ankyrin repeat domains 2"
"500722057","9",319899,"Dock6","dedicator of cytokinesis 6"
"500722061","9",19340,"Rab3d","RAB3D, member RAS oncogene family"
"500722062","9",235043,"Tmem205","transmembrane protein 205"
"500722063","9",67119,"Ccdc159","coiled-coil domain containing 159"
"500722064","9",235044,"Lppr2","lipid phosphate phosphatase-related protein type 2"
"500722065","9",66962,"Swsap1","SWIM type zinc finger 7 associated protein 1"
"500722066","9",13857,"Epor","erythropoietin receptor"
"500722067","9",71746,"Rgl3","ral guanine nucleotide dissociation stimulator-like 3"
"500722069","9",77609,"Ccdc151","coiled-coil domain containing 151"
"500722070","9",19089,"Prkcsh","protein kinase C substrate 80K-H"
"500722071","9",15571,"Elavl3","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)"
"500722072","9",319601,"Zfp653","zinc finger protein 653"
"500722074","9",26940,"Ecsit","ECSIT homolog (Drosophila)"
"500722076","9",12797,"Cnn1","calponin 1"
"500722077","9",66126,"Elof1","elongation factor 1 homolog (ELF1, S. cerevisiae)"
"500722079","9",11433,"Acp5","acid phosphatase 5, tartrate resistant"
"500722081","9",66268,"Pigyl","phosphatidylinositol glycan anchor biosynthesis, class Y-like"
"500722083","9",100034724,"Rpl15-ps3","ribosomal protein L15, pseudogene 3"
"500722084","9",619310,"Zfp872","zinc finger protein 872"
"500722086","9",69862,"1810064F22Rik","RIKEN cDNA 1810064F22 gene"
"500722087","9",235047,"Zfp809","zinc finger protein 809"
"500722088","9",235048,"Zfp599","zinc finger protein 599"
"500722091","9",235050,"Zfp810","zinc finger protein 810"
"500722095","9",68743,"Anln","anillin, actin binding protein"
"500722096","9",68283,"9530077C05Rik","RIKEN cDNA 9530077C05 gene"
"500722097","9",55934,"Rp9","retinitis pigmentosa 9 (human)"
"500722098","9",319845,"Bbs9","Bardet-Biedl syndrome 9 (human)"
"500722105","9",73230,"Bmper","BMP-binding endothelial regulator"
"500722109","9",319239,"Npsr1","neuropeptide S receptor 1"
"500722110","9",244745,"Dpy19l1","dpy-19-like 1 (C. elegans)"
"500722111","9",320752,"Dpy19l2","dpy-19-like 2 (C. elegans)"
"500722113","9",57246,"Tbx20","T-box 20"
"500722115","9",666251,"Amd-ps6","S-adenosylmethionine decarboxylase, pseudogene 6"
"500722119","9",80517,"Herpud2","HERPUD family member 2"
"500722123","9",235072,"Sept7","septin 7"
"500722127","9",67484,"Eepd1","endonuclease/exonuclease/phosphatase family domain containing 1"
"500722132","9",76898,"B3gat1","beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)"
"500722134","9",70893,"Glb1l3","galactosidase, beta 1 like 3"
"500722137","9",66948,"Acad8","acyl-Coenzyme A dehydrogenase family, member 8"
"500722138","9",77862,"Thyn1","thymocyte nuclear protein 1"
"500722139","9",69091,"Vps26b","vacuolar protein sorting 26 homolog B (yeast)"
"500722140","9",78658,"Ncapd3","non-SMC condensin II complex, subunit D3"
"500722141","9",83964,"Jam3","junction adhesion molecule 3"
"500722142","9",235086,"Igsf9b","immunoglobulin superfamily, member 9B"
"500722143","9",102623,"AI414108","expressed sequence AI414108"
"500722144","9",75469,"Spata19","spermatogenesis associated 19"
"500722150","9",330908,"Opcml","opioid binding protein/cell adhesion molecule-like"
"500722153","9",235106,"Ntm","neurotrimin"
"500722159","9",102607,"Snx19","sorting nexin 19"
"500722163","9",235130,"Adamts15","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15"
"500722164","9",30806,"Adamts8","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8"
"500722166","9",235132,"Zbtb44","zinc finger and BTB domain containing 44"
"500722168","9",19143,"St14","suppression of tumorigenicity 14 (colon carcinoma)"
"500722170","9",11804,"Aplp2","amyloid beta (A4) precursor-like protein 2"
"500722174","9",382066,"Prdm10","PR domain containing 10"
"500722176","9",235134,"Nfrkb","nuclear factor related to kappa B binding protein"
"500722177","9",235135,"Tmem45b","transmembrane protein 45b"
"500722183","9",12023,"Barx2","BarH-like homeobox 2"
"500722186","9",384926,"Tpi-rs4","triosephosphate isomerase related sequence 4"
"500722187","9",330914,"Arhgap32","Rho GTPase activating protein 32"
"500722189","9",16521,"Kcnj5","potassium inwardly-rectifying channel, subfamily J, member 5"
"500722193","9",14247,"Fli1","Friend leukemia integration 1"
"500722196","9",23871,"Ets1","E26 avian leukemia oncogene 1, 5'' domain"
"500722203","9",77119,"7630403G23Rik","RIKEN cDNA 7630403G23 gene"
"500722204","9",67703,"Kirrel3","kin of IRRE like 3 (Drosophila)"
"500722208","9",442804,"Kirrel3os","kin of IRRE like 3 (Drosophila), opposite strand"
"500722209","9",20443,"St3gal4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"500722210","9",78934,"4930581F22Rik","RIKEN cDNA 4930581F22 gene"
"500722211","9",69305,"Dcps","decapping enzyme, scavenger"
"500722212","9",117149,"Tirap","toll-interleukin 1 receptor (TIR) domain-containing adaptor protein"
"500722214","9",235169,"Foxred1","FAD-dependent oxidoreductase domain containing 1"
"500722215","9",67398,"Srpr","signal recognition particle receptor (''docking protein'')"
"500722216","9",109229,"Fam118b","family with sequence similarity 118, member B"
"500722217","9",71989,"Rpusd4","RNA pseudouridylate synthase domain containing 4"
"500722222","9",57810,"Cdon","cell adhesion molecule-related/down-regulated by oncogenes"
"500722223","9",30959,"Ddx25","DEAD (Asp-Glu-Ala-Asp) box polypeptide 25"
"500722224","9",67049,"Pus3","pseudouridine synthase 3"
"500722225","9",76832,"Hyls1","hydrolethalus syndrome 1"
"500722227","9",330921,"Pate2","prostate and testis expressed 2"
"500722229","9",56872,"Pate4","prostate and testis expressed 4"
"500722237","9",77908,"9230113P08Rik","RIKEN cDNA 9230113P08 gene"
"500722248","9",12649,"Chek1","checkpoint kinase 1"
"500722249","9",16430,"Stt3a","STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)"
"500722251","9",13663,"Ei24","etoposide induced 2.4 mRNA"
"500722253","9",235180,"Fez1","fasciculation and elongation protein zeta 1 (zygin I)"
"500722254","9",208076,"Pknox2","Pbx/knotted 1 homeobox 2"
"500722258","9",66279,"Tmem218","transmembrane protein 218"
"500722259","9",56857,"Slc37a2","solute carrier family 37 (glycerol-3-phosphate transporter), member 2"
"500722261","9",245902,"Ccdc15","coiled-coil domain containing 15"
"500722264","9",72927,"Hepacam","hepatocyte cell adhesion molecule"
"500722266","9",19649,"Robo3","roundabout homolog 3 (Drosophila)"
"500722267","9",235184,"Msantd2","Myb/SANT-like DNA-binding domain containing 2"
"500722268","9",69524,"Esam","endothelial cell-specific adhesion molecule"
"500722269","9",57276,"Vsig2","V-set and immunoglobulin domain containing 2"
"500722270","9",64011,"Nrgn","neurogranin"
"500722271","9",22619,"Siae","sialic acid acetylesterase"
"500722272","9",20686,"Spa17","sperm autoantigenic protein 17"
"500722273","9",21376,"Tbrg1","transforming growth factor beta regulated gene 1"
"500722276","9",627798,"Tpt1-ps5","tumor protein, translationally-controlled, pseudogene 5"
"500722293","9",257994,"Olfr886-ps1","olfactory receptor 886, pseudogene 1"
"500722314","9",404441,"Olfr1543-ps1","olfactory receptor 1543, pseudogene 1"
"500722331","9",67776,"Vwa5a","von Willebrand factor A domain containing 5A"
"500722357","9",404447,"Olfr939-ps1","olfactory receptor 939, pseudogene 1"
"500722382","9",244810,"AW551984","expressed sequence AW551984"
"500722402","9",258364,"Olfr976","olfactory receptor 976"
"500722409","9",72224,"1700001J11Rik","RIKEN cDNA 1700001J11 gene"
"500722418","9",80902,"Zfp202","zinc finger protein 202"
"500722419","9",235281,"Scn3b","sodium channel, voltage-gated, type III, beta"
"500722420","9",235283,"Gramd1b","GRAM domain containing 1B"
"500722421","9",73558,"1700110K17Rik","RIKEN cDNA 1700110K17 gene"
"500722428","9",71566,"Clmp","CXADR-like membrane protein"
"500722431","9",15481,"Hspa8","heat shock protein 8"
"500722433","9",100302593,"Snord14d","small nucleolar RNA, C/D box 14D"
"500722434","9",100302594,"Snord14e","small nucleolar RNA, C/D box 14E"
